0 9.48929 0.745882
1 8.83622 0.698852
2 8.39845 0.61248
3 8.01445 0.595603
4 7.6888 0.524063
5 7.45024 0.536389
6 7.25356 0.499084
7 7.09119 0.498248
8 6.89948 0.515082
9 6.71976 0.538129
10 6.83834 0.570966
11 6.61574 0.549035
12 6.4571 0.538746
13 6.26188 0.532364
14 6.13 0.496871
15 6.04444 0.476701
16 5.98098 0.472282
17 5.9493 0.454126
18 5.86155 0.471751
19 5.7581 0.481619
20 5.69102 0.457543
21 5.64305 0.463246
22 5.5308 0.473977
23 5.44399 0.461285
24 5.32107 0.472064
25 5.25244 0.43519
26 5.20612 0.439361
27 5.18718 0.419518
28 5.12571 0.423131
29 5.0747 0.408203
30 5.06314 0.413034
31 4.98133 0.458746
32 4.89497 0.416704
33 4.83471 0.38921
34 4.7911 0.410743
35 4.74375 0.390664
36 4.72789 0.401333
37 4.6377 0.414209
38 4.58427 0.410373
39 4.53369 0.411223
40 4.45661 0.386585
41 4.37276 0.343497
42 4.30982 0.338129
43 4.22548 0.35524
44 4.0985 0.331472
45 4.01009 0.328306
46 3.91672 0.310062
47 4.31264 0.452643
48 4.10579 0.365361
49 3.94362 0.374294
50 3.82212 0.33546
51 3.71443 0.312755
52 3.59067 0.311288
53 3.50299 0.293361
54 3.42605 0.286363
55 3.323 0.285455
56 3.26109 0.278235
57 3.17597 0.250631
58 3.081 0.256509
59 3.02275 0.247633
60 2.92172 0.253692
61 2.82909 0.249455
62 2.79145 0.230215
63 2.70943 0.221484
64 2.62552 0.223745
65 2.54632 0.212628
66 2.48139 0.205505
67 2.41623 0.20873
68 2.32439 0.193181
69 2.24614 0.180276
70 2.18702 0.163446
71 2.11316 0.160759
72 2.03917 0.141
73 1.96099 0.147212
74 1.89306 0.135912
75 1.83436 0.123837
76 1.76862 0.12838
77 1.71432 0.118851
78 1.65203 0.101851
79 1.58072 0.0960381
80 1.50604 0.0953699
81 1.43339 0.0897851
82 1.36841 0.0811186
83 1.30168 0.0674087
84 1.24979 0.0603808
85 1.20345 0.0522299
86 1.15999 0.0461907
